DATE,TIME,BUYING RATE,MID RATE,SELLING RATE
22/09/2011,15:30:00,4.955,4.965,4.975
23/09/2011,09:30:00,5.060333333,5.070333333,5.080333333
23/09/2011,12:30:00,5.1290625,5.1390625,5.1490625
23/09/2011,15:30:00,5.1290625,5.1390625,5.1490625
26/09/2011,09:30:00,5.1414375,5.1514375,5.1614375
26/09/2011,12:30:00,5.04375,5.05375,5.06375
26/09/2011,15:30:00,5.025,5.035,5.045
27/09/2011,09:30:00,4.946875,4.956875,4.966875
27/09/2011,12:30:00,4.871875,4.881875,4.891875
27/09/2011,15:30:00,4.8309375,4.8409375,4.8509375
28/09/2011,09:30:00,4.7775,4.7875,4.7975
28/09/2011,12:30:00,4.76875,4.77875,4.78875
28/09/2011,15:30:00,4.7690625,4.7790625,4.7890625
29/09/2011,09:30:00,4.864375,4.874375,4.884375
29/09/2011,12:30:00,4.8478125,4.8578125,4.8678125
29/09/2011,15:30:00,4.84125,4.85125,4.86125
30/09/2011,09:30:00,4.83375,4.84375,4.85375
30/09/2011,12:30:00,4.77625,4.78625,4.79625
30/09/2011,15:30:00,4.7953125,4.8053125,4.8153125
03/10/2011,09:30:00,4.8625,4.8725,4.8825
03/10/2011,12:30:00,4.9265625,4.9365625,4.9465625
03/10/2011,15:30:00,4.985625,4.995625,5.005625
04/10/2011,09:30:00,4.96375,4.97375,4.98375
04/10/2011,12:30:00,4.9365625,4.9465625,4.9565625
04/10/2011,15:30:00,4.9428125,4.9528125,4.9628125
05/10/2011,09:30:00,4.9390625,4.9490625,4.9590625
05/10/2011,12:30:00,4.97375,4.98375,4.99375
05/10/2011,15:30:00,4.9546875,4.9646875,4.9746875
06/10/2011,09:30:00,4.9453125,4.9553125,4.9653125
06/10/2011,12:30:00,4.9628125,4.9728125,4.9828125
06/10/2011,15:30:00,4.961875,4.971875,4.981875
07/10/2011,09:30:00,4.923611111,4.933611111,4.943611111
07/10/2011,12:30:00,4.918333333,4.928333333,4.938333333
07/10/2011,15:30:00,4.92,4.93,4.94
10/10/2011,09:30:00,4.889166667,4.899166667,4.909166667
10/10/2011,12:30:00,4.905,4.915,4.925
10/10/2011,15:30:00,4.901388889,4.911388889,4.921388889
11/10/2011,09:30:00,4.896388889,4.906388889,4.916388889
11/10/2011,12:30:00,4.919444444,4.929444444,4.939444444
11/10/2011,15:30:00,4.925,4.935,4.945
12/10/2011,09:30:00,4.943611111,4.953611111,4.963611111
12/10/2011,12:30:00,4.945833333,4.955833333,4.965833333
12/10/2011,15:30:00,4.941666667,4.951666667,4.961666667
13/10/2011,09:30:00,4.945555556,4.955555556,4.965555556
13/10/2011,12:30:00,4.939444444,4.949444444,4.959444444
13/10/2011,15:30:00,4.948611111,4.958611111,4.968611111
14/10/2011,09:30:00,4.952222222,4.962222222,4.972222222
14/10/2011,12:30:00,4.960277778,4.970277778,4.980277778
14/10/2011,15:30:00,4.963333333,4.973333333,4.983333333
17/10/2011,09:30:00,4.970833333,4.980833333,4.990833333
17/10/2011,12:30:00,4.987058824,4.997058824,5.007058824
17/10/2011,15:30:00,4.991111111,5.001111111,5.011111111
18/10/2011,09:30:00,5.034722222,5.044722222,5.054722222
18/10/2011,12:30:00,5.017222222,5.027222222,5.037222222
18/10/2011,15:30:00,5.025,5.035,5.045
19/10/2011,09:30:00,4.999166667,5.009166667,5.019166667
19/10/2011,12:30:00,5.016666667,5.026666667,5.036666667
19/10/2011,15:30:00,5.022222222,5.032222222,5.042222222
20/10/2011,09:30:00,4.994722222,5.004722222,5.014722222
20/10/2011,12:30:00,4.980833333,4.990833333,5.000833333
20/10/2011,15:30:00,4.969166667,4.979166667,4.989166667
21/10/2011,09:30:00,4.951388889,4.961388889,4.971388889
21/10/2011,12:30:00,4.950833333,4.960833333,4.970833333
21/10/2011,15:30:00,4.951666667,4.961666667,4.971666667
25/10/2011,09:30:00,4.895277778,4.905277778,4.915277778
25/10/2011,12:30:00,4.928611111,4.938611111,4.948611111
25/10/2011,15:30:00,4.932777778,4.942777778,4.952777778
26/10/2011,09:30:00,4.936111111,4.946111111,4.956111111
26/10/2011,12:30:00,4.925111111,4.935111111,4.945111111
26/10/2011,15:30:00,4.924166667,4.934166667,4.944166667
27/10/2011,09:30:00,4.909166667,4.919166667,4.929166667
27/10/2011,12:30:00,4.905833333,4.915833333,4.925833333
27/10/2011,15:30:00,4.872222222,4.882222222,4.892222222
28/10/2011,09:30:00,4.848055556,4.858055556,4.868055556
28/10/2011,12:30:00,4.859722222,4.869722222,4.879722222
28/10/2011,15:30:00,4.863055556,4.873055556,4.883055556
31/10/2011,09:30:00,4.891944444,4.901944444,4.911944444
31/10/2011,12:30:00,4.900833333,4.910833333,4.920833333
31/10/2011,15:30:00,4.899444444,4.909444444,4.919444444
01/11/2011,09:30:00,4.953055556,4.963055556,4.973055556
01/11/2011,12:30:00,4.976944444,4.986944444,4.996944444
01/11/2011,15:30:00,4.991944444,5.001944444,5.011944444
02/11/2011,09:30:00,4.958888889,4.968888889,4.978888889
02/11/2011,12:30:00,4.936666667,4.946666667,4.956666667
02/11/2011,15:30:00,4.935,4.945,4.955
03/11/2011,09:30:00,4.953611111,4.963611111,4.973611111
03/11/2011,12:30:00,4.9525,4.9625,4.9725
03/11/2011,15:30:00,4.942222222,4.952222222,4.962222222
04/11/2011,09:30:00,4.93,4.94,4.95
04/11/2011,12:30:00,4.933055556,4.943055556,4.953055556
04/11/2011,15:30:00,4.938055556,4.948055556,4.958055556
07/11/2011,09:30:00,4.958235294,4.968235294,4.978235294
07/11/2011,12:30:00,4.973055556,4.983055556,4.993055556
07/11/2011,15:30:00,4.9715,4.9815,4.9915
08/11/2011,09:30:00,4.969722222,4.979722222,4.989722222
08/11/2011,12:30:00,4.961944444,4.971944444,4.981944444
08/11/2011,15:30:00,4.961388889,4.971388889,4.981388889
09/11/2011,09:30:00,4.951388889,4.961388889,4.971388889
09/11/2011,12:30:00,4.965833333,4.975833333,4.985833333
09/11/2011,15:30:00,4.988611111,4.998611111,5.008611111
10/11/2011,09:30:00,5.014722222,5.024722222,5.034722222
10/11/2011,12:30:00,5.018888889,5.028888889,5.038888889
10/11/2011,15:30:00,5.019444444,5.029444444,5.039444444
11/11/2011,09:30:00,4.997777778,5.007777778,5.017777778
11/11/2011,12:30:00,5.018611111,5.028611111,5.038611111
11/11/2011,15:30:00,5.009722222,5.019722222,5.029722222
14/11/2011,09:30:00,4.991111111,5.001111111,5.011111111
14/11/2011,12:30:00,5.013611111,5.023611111,5.033611111
14/11/2011,15:30:00,5.016444444,5.026444444,5.036444444
15/11/2011,09:30:00,5.031111111,5.041111111,5.051111111
15/11/2011,12:30:00,4.999166667,5.009166667,5.019166667
15/11/2011,15:30:00,5.01,5.02,5.03
16/11/2011,09:30:00,5.034444444,5.044444444,5.054444444
16/11/2011,12:30:00,5.027222222,5.037222222,5.047222222
16/11/2011,15:30:00,5.0175,5.0275,5.0375
17/11/2011,09:30:00,5.019166667,5.029166667,5.039166667
17/11/2011,12:30:00,5.015833333,5.025833333,5.035833333
17/11/2011,15:30:00,5.012222222,5.022222222,5.032222222
18/11/2011,09:30:00,5.018333333,5.028333333,5.038333333
18/11/2011,12:30:00,5.017222222,5.027222222,5.037222222
18/11/2011,15:30:00,5.015833333,5.025833333,5.035833333
21/11/2011,09:30:00,5.023333333,5.033333333,5.043333333
21/11/2011,12:30:00,5.028055556,5.038055556,5.048055556
21/11/2011,15:30:00,5.028611111,5.038611111,5.048611111
22/11/2011,09:30:00,5.044166667,5.054166667,5.064166667
22/11/2011,12:30:00,5.048055556,5.058055556,5.068055556
22/11/2011,15:30:00,5.048888889,5.058888889,5.068888889
23/11/2011,09:30:00,5.059444444,5.069444444,5.079444444
23/11/2011,12:30:00,5.071388889,5.081388889,5.091388889
23/11/2011,15:30:00,5.079722222,5.089722222,5.099722222
24/11/2011,09:30:00,5.089722222,5.099722222,5.109722222
24/11/2011,12:30:00,5.091666667,5.101666667,5.111666667
24/11/2011,15:30:00,5.094444444,5.104444444,5.114444444
25/11/2011,09:30:00,5.066388889,5.076388889,5.086388889
25/11/2011,12:30:00,5.079444444,5.089444444,5.099444444
25/11/2011,15:30:00,5.098055556,5.108055556,5.118055556
28/11/2011,09:30:00,5.080833333,5.090833333,5.100833333
28/11/2011,12:30:00,5.079166667,5.089166667,5.099166667
28/11/2011,15:30:00,5.097222222,5.107222222,5.117222222
29/11/2011,09:30:00,5.080944444,5.090944444,5.100944444
29/11/2011,12:30:00,5.087222222,5.097222222,5.107222222
29/11/2011,15:30:00,5.093777778,5.103777778,5.113777778
30/11/2011,09:30:00,5.107611111,5.117611111,5.127611111
30/11/2011,12:30:00,5.078235294,5.088235294,5.098235294
30/11/2011,15:30:00,5.075,5.085,5.095
01/12/2011,09:30:00,5.05583,5.06583,5.07583
01/12/2011,12:30:00,5.081111111,5.091111111,5.101111111
01/12/2011,15:30:00,5.081944444,5.091944444,5.101944444
02/12/2011,09:30:00,5.082333333,5.092333333,5.102333333
02/12/2011,12:30:00,5.090277778,5.100277778,5.110277778
02/12/2011,15:30:00,5.076388889,5.086388889,5.096388889
05/12/2011,09:30:00,5.078333333,5.088333333,5.098333333
05/12/2011,12:30:00,5.113055556,5.123055556,5.133055556
05/12/2011,15:30:00,5.106666667,5.116666667,5.126666667
06/12/2011,09:30:00,5.1425,5.1525,5.1625
06/12/2011,12:30:00,5.125833333,5.135833333,5.145833333
06/12/2011,15:30:00,5.116388889,5.126388889,5.136388889
07/12/2011,09:30:00,5.116944444,5.126944444,5.136944444
07/12/2011,12:30:00,5.101111111,5.111111111,5.121111111
07/12/2011,15:30:00,5.093333333,5.103333333,5.113333333
08/12/2011,09:30:00,5.101722222,5.111722222,5.121722222
08/12/2011,12:30:00,5.103333333,5.113333333,5.123333333
08/12/2011,15:30:00,5.101388889,5.111388889,5.121388889
09/12/2011,09:30:00,5.114166667,5.124166667,5.134166667
09/12/2011,12:30:00,5.106666667,5.116666667,5.126666667
09/12/2011,15:30:00,5.090555556,5.100555556,5.110555556
12/12/2011,09:30:00,5.100277778,5.110277778,5.120277778
12/12/2011,12:30:00,5.107777778,5.117777778,5.127777778
12/12/2011,15:30:00,5.1075,5.1175,5.1275
13/12/2011,09:30:00,5.12,5.13,5.14
13/12/2011,12:30:00,5.120555556,5.130555556,5.140555556
13/12/2011,15:30:00,5.121388889,5.131388889,5.141388889
14/12/2011,09:30:00,5.131944444,5.141944444,5.151944444
14/12/2011,12:30:00,5.125277778,5.135277778,5.145277778
14/12/2011,15:30:00,5.124444444,5.134444444,5.144444444
15/12/2011,09:30:00,5.127222222,5.137222222,5.147222222
15/12/2011,12:30:00,5.122222222,5.132222222,5.142222222
15/12/2011,15:30:00,5.12,5.13,5.14
16/12/2011,09:30:00,5.11,5.12,5.13
16/12/2011,12:30:00,5.111111111,5.121111111,5.131111111
16/12/2011,15:30:00,5.116111111,5.126111111,5.136111111
19/12/2011,09:30:00,5.118888889,5.128888889,5.138888889
19/12/2011,12:30:00,5.111111111,5.121111111,5.131111111
19/12/2011,15:30:00,5.106388889,5.116388889,5.126388889
20/12/2011,09:30:00,5.109444444,5.119444444,5.129444444
20/12/2011,12:30:00,5.1075,5.1175,5.1275
20/12/2011,15:30:00,5.106944444,5.116944444,5.126944444
21/12/2011,09:30:00,5.101388889,5.111388889,5.121388889
21/12/2011,12:30:00,5.107777778,5.117777778,5.127777778
21/12/2011,15:30:00,5.109444444,5.119444444,5.129444444
22/12/2011,09:30:00,5.113888889,5.123888889,5.133888889
22/12/2011,12:30:00,5.117611111,5.127611111,5.137611111
22/12/2011,15:30:00,5.1175,5.1275,5.1375
23/12/2011,09:30:00,5.118333333,5.128333333,5.138333333
23/12/2011,12:30:00,5.115277778,5.125277778,5.135277778
23/12/2011,15:30:00,5.116666667,5.126666667,5.136666667
27/12/2011,09:30:00,5.118611111,5.128611111,5.138611111
27/12/2011,12:30:00,5.106777778,5.116777778,5.126777778
27/12/2011,15:30:00,5.106666667,5.116666667,5.126666667
28/12/2011,09:30:00,5.105277778,5.115277778,5.125277778
28/12/2011,12:30:00,5.0825,5.0925,5.1025
28/12/2011,15:30:00,5.082222222,5.092222222,5.102222222
29/12/2011,09:30:00,5.098333333,5.108333333,5.118333333
29/12/2011,12:30:00,5.105555556,5.115555556,5.125555556
29/12/2011,15:30:00,5.108055556,5.118055556,5.128055556
30/12/2011,09:30:00,5.101666667,5.111666667,5.121666667
30/12/2011,12:30:00,5.109444444,5.119444444,5.129444444
30/12/2011,15:30:00,5.11,5.12,5.13
03/01/2012,09:30:00,5.108888889,5.118888889,5.128888889
03/01/2012,12:30:00,5.111388889,5.121388889,5.131388889
03/01/2012,15:30:00,5.111388889,5.121388889,5.131388889
04/01/2012,09:30:00,5.113333333,5.123333333,5.133333333
04/01/2012,12:30:00,5.112222222,5.122222222,5.132222222
04/01/2012,15:30:00,5.1125,5.1225,5.1325
05/01/2012,09:30:00,5.130833333,5.140833333,5.150833333
05/01/2012,12:30:00,5.141666667,5.151666667,5.161666667
05/01/2012,15:30:00,5.140555556,5.150555556,5.160555556
06/01/2012,09:30:00,5.147777778,5.157777778,5.167777778
06/01/2012,12:30:00,5.143055556,5.153055556,5.163055556
06/01/2012,15:30:00,5.143888889,5.153888889,5.163888889
09/01/2012,09:30:00,5.149722222,5.159722222,5.169722222
09/01/2012,12:30:00,5.159444444,5.169444444,5.179444444
09/01/2012,15:30:00,5.161944444,5.171944444,5.181944444
10/01/2012,09:30:00,5.136944444,5.146944444,5.156944444
10/01/2012,12:30:00,5.139277778,5.149277778,5.159277778
10/01/2012,15:30:00,5.1375,5.1475,5.1575
11/01/2012,09:30:00,5.136388889,5.146388889,5.156388889
11/01/2012,12:30:00,5.1075,5.1175,5.1275
11/01/2012,15:30:00,5.110555556,5.120555556,5.130555556
12/01/2012,09:30:00,5.096111111,5.106111111,5.116111111
12/01/2012,12:30:00,5.080555556,5.090555556,5.100555556
12/01/2012,15:30:00,5.094444444,5.104444444,5.114444444
13/01/2012,09:30:00,5.083888889,5.093888889,5.103888889
13/01/2012,12:30:00,5.073333333,5.083333333,5.093333333
13/01/2012,15:30:00,5.075833333,5.085833333,5.095833333
16/01/2012,09:30:00,5.112222222,5.122222222,5.132222222
16/01/2012,12:30:00,5.113333333,5.123333333,5.133333333
16/01/2012,15:30:00,5.112222222,5.122222222,5.132222222
17/01/2012,09:30:00,5.101111111,5.111111111,5.121111111
17/01/2012,12:30:00,5.113055556,5.123055556,5.133055556
17/01/2012,15:30:00,5.116111111,5.126111111,5.136111111
18/01/2012,09:30:00,5.118055556,5.128055556,5.138055556
18/01/2012,12:30:00,5.128333333,5.138333333,5.148333333
18/01/2012,15:30:00,5.123888889,5.133888889,5.143888889
19/01/2012,09:30:00,5.120833333,5.130833333,5.140833333
19/01/2012,12:30:00,5.134166667,5.144166667,5.154166667
19/01/2012,15:30:00,5.144444444,5.154444444,5.164444444
20/01/2012,09:30:00,5.138055556,5.148055556,5.158055556
20/01/2012,12:30:00,5.140111111,5.150111111,5.160111111
20/01/2012,15:30:00,5.1325,5.1425,5.1525
23/01/2012,09:30:00,5.114166667,5.124166667,5.134166667
23/01/2012,12:30:00,5.123611111,5.133611111,5.143611111
23/01/2012,15:30:00,5.121111111,5.131111111,5.141111111
24/01/2012,09:30:00,5.117764706,5.127764706,5.137764706
24/01/2012,12:30:00,5.112352941,5.122352941,5.132352941
24/01/2012,15:30:00,5.113117647,5.123117647,5.133117647
25/01/2012,09:30:00,5.112777778,5.122777778,5.132777778
25/01/2012,12:30:00,5.108055556,5.118055556,5.128055556
25/01/2012,15:30:00,5.107944444,5.117944444,5.127944444
26/01/2012,09:30:00,5.084722222,5.094722222,5.104722222
26/01/2012,12:30:00,5.091666667,5.101666667,5.111666667
26/01/2012,15:30:00,5.093888889,5.103888889,5.113888889
27/01/2012,09:30:00,5.106388889,5.116388889,5.126388889
27/01/2012,12:30:00,5.120176471,5.130176471,5.140176471
27/01/2012,15:30:00,5.114411765,5.124411765,5.134411765
30/01/2012,09:30:00,5.115,5.125,5.135
30/01/2012,12:30:00,5.119705882,5.129705882,5.139705882
30/01/2012,15:30:00,5.118352941,5.128352941,5.138352941
31/01/2012,09:30:00,5.12,5.13,5.14
31/01/2012,12:30:00,5.123058824,5.133058824,5.143058824
31/01/2012,15:30:00,5.126388889,5.136388889,5.146388889
01/02/2012,09:30:00,5.130444444,5.140444444,5.150444444
01/02/2012,12:30:00,5.143611111,5.153611111,5.163611111
01/02/2012,15:30:00,5.147222222,5.157222222,5.167222222
02/02/2012,09:30:00,5.144411765,5.154411765,5.164411765
02/02/2012,12:30:00,5.150117647,5.160117647,5.170117647
02/02/2012,15:30:00,5.152352941,5.162352941,5.172352941
03/02/2012,09:30:00,5.173823529,5.183823529,5.193823529
03/02/2012,12:30:00,5.150882353,5.160882353,5.170882353
03/02/2012,15:30:00,5.1525,5.1625,5.1725
06/02/2012,09:30:00,5.154117647,5.164117647,5.174117647
06/02/2012,12:30:00,5.155555556,5.165555556,5.175555556
06/02/2012,15:30:00,5.166388889,5.176388889,5.186388889
07/02/2012,09:30:00,5.168888889,5.178888889,5.188888889
07/02/2012,12:30:00,5.176944444,5.186944444,5.196944444
07/02/2012,15:30:00,5.179833333,5.189833333,5.199833333
08/02/2012,09:30:00,5.181111111,5.191111111,5.201111111
08/02/2012,12:30:00,5.178611111,5.188611111,5.198611111
08/02/2012,15:30:00,5.180277778,5.190277778,5.200277778
09/02/2012,09:30:00,5.183333333,5.193333333,5.203333333
09/02/2012,12:30:00,5.191111111,5.201111111,5.211111111
09/02/2012,15:30:00,5.2,5.21,5.22
10/02/2012,09:30:00,5.207777778,5.217777778,5.227777778
10/02/2012,12:30:00,5.226111111,5.236111111,5.246111111
10/02/2012,15:30:00,5.2375,5.2475,5.2575
13/02/2012,09:30:00,5.25,5.26,5.27
13/02/2012,12:30:00,5.275833333,5.285833333,5.295833333
13/02/2012,15:30:00,5.264444444,5.274444444,5.284444444
14/02/2012,09:30:00,5.239444444,5.249444444,5.259444444
14/02/2012,12:30:00,5.254166667,5.264166667,5.274166667
14/02/2012,15:30:00,5.241666667,5.251666667,5.261666667
15/02/2012,09:30:00,5.200555556,5.210555556,5.220555556
15/02/2012,12:30:00,5.176944444,5.186944444,5.196944444
15/02/2012,15:30:00,5.178888889,5.188888889,5.198888889
16/02/2012,09:30:00,5.176666667,5.186666667,5.196666667
16/02/2012,12:30:00,5.184166667,5.194166667,5.204166667
16/02/2012,15:30:00,5.185,5.195,5.205
17/02/2012,09:30:00,5.186944444,5.196944444,5.206944444
17/02/2012,12:30:00,5.190555556,5.200555556,5.210555556
17/02/2012,15:30:00,5.195833333,5.205833333,5.215833333
20/02/2012,09:30:00,5.199411765,5.209411765,5.219411765
20/02/2012,12:30:00,5.219055556,5.229055556,5.239055556
20/02/2012,15:30:00,5.2175,5.2275,5.2375
21/02/2012,09:30:00,5.217388889,5.227388889,5.237388889
21/02/2012,12:30:00,5.223888889,5.233888889,5.243888889
21/02/2012,15:30:00,5.222777778,5.232777778,5.242777778
22/02/2012,09:30:00,5.221388889,5.231388889,5.241388889
22/02/2012,12:30:00,5.221944444,5.231944444,5.241944444
22/02/2012,15:30:00,5.227777778,5.237777778,5.247777778
23/02/2012,09:30:00,5.234166667,5.244166667,5.254166667
23/02/2012,12:30:00,5.243333333,5.253333333,5.263333333
23/02/2012,15:30:00,5.245,5.255,5.265
24/02/2012,09:30:00,5.244166667,5.254166667,5.264166667
24/02/2012,12:30:00,5.255555556,5.265555556,5.275555556
24/02/2012,15:30:00,5.260833333,5.270833333,5.280833333
27/02/2012,09:30:00,5.263055556,5.273055556,5.283055556
27/02/2012,12:30:00,5.265555556,5.275555556,5.285555556
27/02/2012,15:30:00,5.265277778,5.275277778,5.285277778
28/02/2012,09:30:00,5.258888889,5.268888889,5.278888889
28/02/2012,12:30:00,5.26,5.27,5.28
28/02/2012,15:30:00,5.258611111,5.268611111,5.278611111
29/02/2012,09:30:00,5.238888889,5.248888889,5.258888889
29/02/2012,12:30:00,5.2375,5.2475,5.2575
29/02/2012,15:30:00,5.239444444,5.249444444,5.259444444
01/03/2012,09:30:00,5.241111111,5.251111111,5.261111111
01/03/2012,12:30:00,5.247222222,5.257222222,5.267222222
01/03/2012,15:30:00,5.248333333,5.258333333,5.268333333
02/03/2012,09:30:00,5.265833333,5.275833333,5.285833333
02/03/2012,12:30:00,5.260277778,5.270277778,5.280277778
02/03/2012,15:30:00,5.260277778,5.270277778,5.280277778
05/03/2012,09:30:00,5.260833333,5.270833333,5.280833333
05/03/2012,12:30:00,5.259166667,5.269166667,5.279166667
05/03/2012,15:30:00,5.255833333,5.265833333,5.275833333
06/03/2012,09:30:00,5.257222222,5.267222222,5.277222222
06/03/2012,12:30:00,5.257777778,5.267777778,5.277777778
06/03/2012,15:30:00,5.258333333,5.268333333,5.278333333
07/03/2012,09:30:00,5.2575,5.267222222,5.276944444
07/03/2012,12:30:00,5.251111111,5.261111111,5.271111111
07/03/2012,15:30:00,5.2525,5.2625,5.2725
09/03/2012,09:30:00,5.255,5.264722222,5.274444444
09/03/2012,12:30:00,5.250277778,5.26,5.269722222
09/03/2012,15:30:00,5.251944444,5.261944444,5.271944444
13/03/2012,09:30:00,5.252222222,5.261944444,5.271666667
13/03/2012,12:30:00,5.2525,5.262222222,5.271944444
13/03/2012,15:30:00,5.251388889,5.261388889,5.271388889
14/03/2012,09:30:00,5.250277778,5.26,5.269722222
14/03/2012,12:30:00,5.211666667,5.221666667,5.231666667
14/03/2012,15:30:00,5.251944444,5.261944444,5.271944444
15/03/2012,09:30:00,5.253611111,5.263333333,5.273055556
15/03/2012,12:30:00,5.2625,5.272222222,5.281944444
15/03/2012,15:30:00,5.264722222,5.274722222,5.284722222
16/03/2012,09:30:00,5.265,5.275,5.285
16/03/2012,12:30:00,5.265111111,5.275111111,5.285111111
16/03/2012,15:30:00,5.265277778,5.275277778,5.285277778
19/03/2012,09:30:00,5.263888889,5.273888889,5.283888889
19/03/2012,12:30:00,5.271388889,5.281388889,5.291388889
19/03/2012,15:30:00,5.274722222,5.284722222,5.294722222
20/03/2012,09:30:00,5.278055556,5.287916667,5.297777778
20/03/2012,12:30:00,5.279722222,5.289722222,5.299722222
20/03/2012,15:30:00,5.284444444,5.294444444,5.304444444
21/03/2012,09:30:00,5.288333333,5.298333333,5.308333333
21/03/2012,12:30:00,5.290555556,5.300555556,5.310555556
21/03/2012,15:30:00,5.2925,5.3025,5.3125
22/03/2012,09:30:00,5.295833333,5.305833333,5.315833333
22/03/2012,12:30:00,5.299166667,5.309166667,5.319166667
22/03/2012,15:30:00,5.320555556,5.330555556,5.340555556
23/03/2012,09:30:00,5.317777778,5.327777778,5.337777778
23/03/2012,12:30:00,5.32,5.33,5.34
23/03/2012,15:30:00,5.319722222,5.329722222,5.339722222
26/03/2012,09:30:00,5.305,5.315,5.325
26/03/2012,12:30:00,5.305833333,5.315833333,5.325833333
26/03/2012,15:30:00,5.3125,5.3225,5.3325
27/03/2012,09:30:00,5.289166667,5.299166667,5.309166667
27/03/2012,12:30:00,5.294166667,5.304166667,5.314166667
27/03/2012,15:30:00,5.295,5.305,5.315
28/03/2012,09:30:00,5.292647059,5.302647059,5.312647059
28/03/2012,12:30:00,5.270555556,5.280555556,5.290555556
28/03/2012,15:30:00,5.270555556,5.280555556,5.290555556
29/03/2012,09:30:00,5.259444444,5.269444444,5.279444444
29/03/2012,12:30:00,5.272777778,5.282777778,5.292777778
29/03/2012,15:30:00,5.278611111,5.288611111,5.298611111
30/03/2012,09:30:00,5.263888889,5.273888889,5.283888889
30/03/2012,12:30:00,5.262777778,5.272777778,5.282777778
30/03/2012,15:30:00,5.263055556,5.273055556,5.283055556
02/04/2012,09:30:00,5.255277778,5.265277778,5.275277778
02/04/2012,12:30:00,5.259444444,5.269444444,5.279444444
02/04/2012,15:30:00,5.262777778,5.272777778,5.282777778
03/04/2012,09:30:00,5.257222222,5.267222222,5.277222222
03/04/2012,12:30:00,5.268529412,5.278529412,5.288529412
03/04/2012,15:30:00,5.2675,5.2775,5.2875
04/04/2012,09:30:00,5.259722222,5.269722222,5.279722222
04/04/2012,12:30:00,5.257222222,5.267222222,5.277222222
04/04/2012,15:30:00,5.252777778,5.262777778,5.272777778
05/04/2012,09:30:00,5.253611111,5.263611111,5.273611111
05/04/2012,12:30:00,5.250833333,5.260833333,5.270833333
05/04/2012,15:30:00,5.250277778,5.260277778,5.270277778
10/04/2012,09:30:00,5.251944444,5.261944444,5.271944444
10/04/2012,12:30:00,5.2525,5.2625,5.2725
10/04/2012,15:30:00,5.248055556,5.258055556,5.268055556
11/04/2012,09:30:00,5.241388889,5.251388889,5.261388889
11/04/2012,12:30:00,5.221944444,5.231944444,5.241944444
11/04/2012,15:30:00,5.225555556,5.235555556,5.245555556
12/04/2012,09:30:00,5.224722222,5.234722222,5.244722222
12/04/2012,12:30:00,5.228055556,5.238055556,5.248055556
12/04/2012,15:30:00,5.231666667,5.241666667,5.251666667
13/04/2012,09:30:00,5.230555556,5.240555556,5.250555556
13/04/2012,12:30:00,5.229166667,5.239166667,5.249166667
13/04/2012,15:30:00,5.229444444,5.239444444,5.249444444
16/04/2012,09:30:00,5.229722222,5.239722222,5.249722222
16/04/2012,12:30:00,5.229444444,5.239444444,5.249444444
16/04/2012,15:30:00,5.229166667,5.239166667,5.249166667
17/04/2012,09:30:00,5.234166667,5.244166667,5.254166667
17/04/2012,12:30:00,5.236666667,5.246666667,5.256666667
17/04/2012,15:30:00,5.238333333,5.248333333,5.258333333
18/04/2012,09:30:00,5.238055556,5.248055556,5.258055556
18/04/2012,12:30:00,5.260555556,5.270555556,5.280555556
18/04/2012,15:30:00,5.269166667,5.279166667,5.289166667
19/04/2012,09:30:00,5.271944444,5.281944444,5.291944444
19/04/2012,12:30:00,5.271666667,5.281666667,5.291666667
19/04/2012,15:30:00,5.273055556,5.283055556,5.293055556
20/04/2012,09:30:00,5.285555556,5.295555556,5.305555556
20/04/2012,12:30:00,5.29,5.3,5.31
20/04/2012,15:30:00,5.274166667,5.284166667,5.294166667
23/04/2012,09:30:00,5.2725,5.2825,5.2925
23/04/2012,12:30:00,5.245,5.255,5.265
23/04/2012,15:30:00,5.229722222,5.239722222,5.249722222
24/04/2012,09:30:00,5.223611111,5.233611111,5.243611111
24/04/2012,12:30:00,5.184722222,5.194722222,5.204722222
24/04/2012,15:30:00,5.190555556,5.200555556,5.210555556
25/04/2012,09:30:00,5.1775,5.1875,5.1975
25/04/2012,12:30:00,5.131944444,5.141944444,5.151944444
25/04/2012,15:30:00,5.137222222,5.147222222,5.157222222
26/04/2012,09:30:00,5.130277778,5.140277778,5.150277778
26/04/2012,12:30:00,5.143611111,5.153611111,5.163611111
26/04/2012,15:30:00,5.144722222,5.154722222,5.164722222
27/04/2012,09:30:00,5.16,5.17,5.18
27/04/2012,12:30:00,5.195833333,5.205833333,5.215833333
27/04/2012,15:30:00,5.197722222,5.207722222,5.217722222
30/04/2012,09:30:00,5.201944444,5.211944444,5.221944444
30/04/2012,12:30:00,5.2275,5.2375,5.2475
30/04/2012,15:30:00,5.228888889,5.238888889,5.248888889
02/05/2012,09:30:00,5.242777778,5.252777778,5.262777778
02/05/2012,12:30:00,5.232777778,5.242777778,5.252777778
02/05/2012,15:30:00,5.221111111,5.231111111,5.241111111
03/05/2012,09:30:00,5.189,5.199,5.209
03/05/2012,12:30:00,5.150444444,5.160444444,5.170444444
03/05/2012,15:30:00,5.145,5.155,5.165
04/05/2012,09:30:00,5.138888889,5.148888889,5.158888889
04/05/2012,12:30:00,5.141111111,5.151111111,5.161111111
04/05/2012,15:30:00,5.139166667,5.149166667,5.159166667
